Date Num,Incident Date,State,City Or County,Address,Num Killed,# Injured,Operations,soFar
94,4/4/2018,Florida,Tampa,2630 E Lake Ave,1,0,N/A,
94,4/4/2018,Louisiana,Kenner,Kenner Avenue and Pollock Place,1,0,N/A,
94,4/4/2018,Indiana,Gary,6500 block of W 5th Ave,1,0,N/A,
94,4/4/2018,Florida,Pompano Beach,180 SW 14th Ct,1,0,N/A,
94,4/4/2018,Florida,Gifford,2400 block of 43rd St,1,0,N/A,
94,4/4/2018,California,Long Beach,5300 block of Orange Ave,2,1,N/A,
94,4/4/2018,Louisiana,Clinton,LA 961,1,0,N/A,
94,4/4/2018,Louisiana,New Orleans,3300 Garden Oaks Drive,2,2,N/A,
94,4/4/2018,Texas,Corpus Christi,2300 block of Capitan Dr,1,0,N/A,
94,4/4/2018,Pennsylvania,Pittsburgh,100 block of Rebecca Dr,2,0,N/A,
94,4/4/2018,Maryland,Baltimore,50 block of Gorman Ave,2,0,N/A,
94,4/4/2018,Washington,Federal Way,28100 block of 28th Avenue S,1,0,N/A,
94,4/4/2018,Florida,Orlando,Fruitwood Ct,1,1,N/A,
94,4/4/2018,Georgia,Molena,3100 block of Roberts Quarters Rd,1,0,N/A,
94,4/4/2018,Florida,The Villages,Marianna Pl,1,0,N/A,
94,4/4/2018,Alabama,Bessemer,2501 Clarendon Ave,1,0,N/A,
94,4/4/2018,Connecticut,Woodbridge,Rimmon Rd,1,0,N/A,
93,4/3/2018,Mississippi,Enterprise,Tuscahoma Road,1,0,N/A,
93,4/3/2018,Missouri,Saint Louis,8800 block of Lowell Street,1,1,N/A,
93,4/3/2018,Oregon,Molalla,30500 block of South Deardorff Road,1,0,N/A,
93,4/3/2018,Kentucky,Lexington,2223 Devenport Dr,1,0,N/A,
93,4/3/2018,Kentucky,Louisville,100 block of Boston Ct,1,0,N/A,
93,4/3/2018,Washington,Olympia,200 block of 5th Ave SE,1,1,N/A,
93,4/3/2018,Alabama,Huntsville,6400 block of Deramus Ave,1,0,N/A,
93,4/3/2018,Ohio,Cincinnati (Avondale),Hickory St,1,0,N/A,
93,4/3/2018,Missouri,Columbia,Godas and Pinehurst Ln,1,0,N/A,
93,4/3/2018,California,El Monte,12300 block of Valley Blvd,1,0,N/A,
93,4/3/2018,Florida,Key West,1125 Duval St,1,0,N/A,
93,4/3/2018,North Carolina,Durham,1000 block of Moreland Ave,1,0,N/A,
93,4/3/2018,Virginia,Petersburg,37 Slagle Ave,1,1,N/A,
93,4/3/2018,California,Lynwood,11904 Long Beach Blvd,1,0,N/A,
93,4/3/2018,Tennessee,Gallatin,Buffalo Ridge,1,0,N/A,
93,4/3/2018,Florida,Tallahassee,700 block of Apache St,1,0,N/A,
93,4/3/2018,California,San Bruno,901 Cherry Ave,1,3,N/A,
93,4/3/2018,Arkansas,North Little Rock,200 block of Clover Street,1,0,N/A,
93,4/3/2018,Florida,Jacksonville,8050 103rd St,1,0,N/A,
93,4/3/2018,New York,Valley Stream,N/A,1,0,N/A,
93,4/3/2018,California,Petaluma,1 Lakeville Cir,1,0,N/A,
93,4/3/2018,New Jersey,Clementon,E Gibbsboro Rd,1,0,N/A,
93,4/3/2018,Arkansas,Lowell,101 Fullerton Ave,1,0,N/A,
93,4/3/2018,Texas,Houston,8404 S Course Dr,1,0,N/A,
93,4/3/2018,Michigan,Detroit,7300 block of Artesian St,1,0,N/A,
93,4/3/2018,Minnesota,Minneapolis,8th Ave N and Elwood Ave N,1,0,N/A,
93,4/3/2018,Texas,Houston,1500 block of 3rd St,1,1,N/A,
93,4/3/2018,Indiana,Evansville,900 block of Independence Ave,1,1,N/A,
93,4/3/2018,Michigan,Canton,43403 Joy Rd,1,2,N/A,
93,4/3/2018,Pennsylvania,Chester,50 block of W 21st St,1,1,N/A,
93,4/3/2018,North Carolina,Charlotte,6309 Montego Dr,1,0,N/A,
93,4/3/2018,Texas,Dallas,2600 block of Highland Rd,1,0,N/A,
92,4/2/2018,Colorado,Loveland,Waverly Dr,1,0,N/A,
92,4/2/2018,Ohio,Reynoldsburg,1200 block of Hanson St,1,0,N/A,
92,4/2/2018,Indiana,Richmond,2400 block of NW 17th St,1,0,N/A,
92,4/2/2018,Indiana,Elkhart,1810 Visscher Dr,1,0,N/A,
92,4/2/2018,New Jersey,East Orange,100 block of Shepherd Ave,1,0,N/A,
92,4/2/2018,Connecticut,New London,91 Garfield Ave,1,0,N/A,
92,4/2/2018,Alabama,Somerville,4397 Alabama 36 E,2,0,N/A,
92,4/2/2018,New Jersey,Irvington,300 block of 21st St,1,0,N/A,
92,4/2/2018,Tennessee,Chattanooga,910 Creekside Rd,1,0,N/A,
92,4/2/2018,North Carolina,Randleman,10109 US-220 BUS,2,0,N/A,
92,4/2/2018,Kansas,Kansas City,1129 Tenny Ave,3,0,N/A,
92,4/2/2018,Alabama,Birmingham,4500 block of Grasselli Blvd,1,0,N/A,
92,4/2/2018,South Carolina,Duncan,Robin Lake Rd,1,0,N/A,
92,4/2/2018,Florida,Saint Petersburg,1239 4th St S,1,1,N/A,
92,4/2/2018,Mississippi,Jackson,400 block of Clifton Street,1,0,N/A,
92,4/2/2018,Texas,Corpus Christi,2500 block of Balchuck Ln,2,0,N/A,
92,4/2/2018,Florida,Vero Beach,8800 20th St,1,0,N/A,
92,4/2/2018,Iowa,Des Moines,8603 Warren Dr,1,0,N/A,
92,4/2/2018,Texas,Houston,8500 block of Redcliff Rd,1,3,N/A,
92,4/2/2018,New Mexico,Albuquerque,9000 Zuni Rd SE,1,0,N/A,
92,4/2/2018,Illinois,Bellwood,300 block of 28th Ave,2,0,N/A,
92,4/2/2018,Maryland,Baltimore,5700 block of Moravia Rd,1,0,N/A,
92,4/2/2018,Michigan,Detroit,E Ferry St and Joseph Campau Ave,1,0,N/A,
92,4/2/2018,Maryland,Baltimore,2300 block of Bryant Ave,1,1,N/A,
92,4/2/2018,Maryland,Laurel,Avebury Dr,1,0,N/A,
92,4/2/2018,Pennsylvania,Philadelphia,1200 block of S Saint Bernard St,1,0,N/A,
92,4/2/2018,Michigan,Detroit,17600 block of San Juan Dr,1,0,N/A,
92,4/2/2018,California,Oakland,1100 block of 23rd Ave,1,1,N/A,
92,4/2/2018,South Carolina,Spartanburg,Anita Dr,1,0,N/A,
92,4/2/2018,Arizona,Peoria,8940 W Olive Ave,1,0,N/A,
92,4/2/2018,North Carolina,Princeton,Elm St and 2nd St,1,0,N/A,
91,4/1/2018,Mississippi,Jackson,100 block of Clinton Park Drive,1,0,N/A,
91,4/1/2018,Missouri,Belton,208 Spring St,1,0,N/A,
91,4/1/2018,Alabama,Birmingham,7500 block of 64th Court Way South,1,0,N/A,
91,4/1/2018,California,Stockton,4400 block of Townehome Dr,1,0,N/A,
91,4/1/2018,Georgia,Columbus,480 Andrews Rd,1,2,N/A,
91,4/1/2018,Kentucky,Munfordville,370 G. Shelton Road,1,1,N/A,
91,4/1/2018,Arkansas,Little Rock,11100 David O Dodd Road,1,0,N/A,
91,4/1/2018,Pennsylvania,Pittsburgh,8000 block of Conemaugh Street,1,0,N/A,
91,4/1/2018,Arizona,Phoenix,2110 N 32nd St,1,0,N/A,
91,4/1/2018,Texas,Von Ormy,300 block of Encino Dr,1,0,N/A,
91,4/1/2018,Oklahoma,Tulsa,6103 N Frankfort Ave,3,1,N/A,
91,4/1/2018,Illinois,Galesburg,105 S Seminary St,1,0,N/A,
91,4/1/2018,Pennsylvania,Montoursville (Bella Vista),8th St and South St,1,0,N/A,
91,4/1/2018,Georgia,Loganville,Grove Lake St,1,0,N/A,
91,4/1/2018,Georgia,Macon,546 Poplar St,1,0,N/A,
91,4/1/2018,South Carolina,Chesterfield,Sandy Plains Rd and SC 145,1,0,N/A,
91,4/1/2018,Texas,Cameron Park,N/A,1,0,N/A,
91,4/1/2018,Florida,Fort Lauderdale (Lauderhill),1267 SR 7,2,1,N/A,
91,4/1/2018,New York,Brooklyn,131 Sterling St,1,0,N/A,
91,4/1/2018,North Carolina,Greenville,757 Fox Chase Ln,1,0,N/A,
91,4/1/2018,Michigan,Detroit,10700 block of Balfour Rd,1,1,N/A,
91,4/1/2018,Michigan,Detroit,6700 Block of Artesian St,1,0,N/A,
91,4/1/2018,Michigan,Detroit,6051 Holcomb Ave,1,0,N/A,
91,4/1/2018,Louisiana,New Orleans,3100 block of Gentilly Blvd,1,1,N/A,
91,4/1/2018,Texas,Dallas,4320 Malcolm X Blvd,1,0,N/A,
91,4/1/2018,Mississippi,Coldwater,Parkway St,1,1,N/A,
91,4/1/2018,Louisiana,New Llano,Mangolia St,1,1,N/A,
91,4/1/2018,Virginia,Richmond,1800 block of Nine Mile Rd,1,0,N/A,
91,4/1/2018,Texas,Fort Worth,4100 block of Ave L,1,0,N/A,
91,4/1/2018,Ohio,Akron,900 block of Snyder St,1,0,N/A,
91,4/1/2018,Pennsylvania,Chester,300 block of Pennell St,1,0,N/A,
91,4/1/2018,Wisconsin,Madison,614 Meadowlark Dr,2,0,N/A,
91,4/1/2018,Louisiana,Covington,Railroad Avenue,1,1,N/A,
91,4/1/2018,Alabama,Mobile,3556 Halls Mill Rd,1,4,N/A,
91,4/1/2018,Florida,Jacksonville,Lem Turner Rd,2,0,N/A,
91,4/1/2018,North Carolina,Eden,400 block of Glovenia St,1,0,N/A,
91,4/1/2018,Indiana,Indianapolis,3500 block of N Hawthorne Ln,1,0,N/A,
91,4/1/2018,Georgia,Statesboro,1400 Statesboro Place Cir,2,0,N/A,
91,4/1/2018,Indiana,Fort Wayne,3000 block of Abbott St,1,0,N/A,
91,4/1/2018,Georgia,Atlanta,1200 block of Bouldercrest Rd SE,1,0,N/A,
91,4/1/2018,Indiana,Fort Wayne,3922 Newport Ave,1,0,N/A,
91,4/1/2018,Georgia,Vienna,810 Mitchell St,1,0,N/A,
91,4/1/2018,New York,Johnson City,92 Crocker Ave,1,2,N/A,
91,4/1/2018,Georgia,Atlanta (College Park),3500 block of Keels Ln,2,2,N/A,
91,4/1/2018,Texas,San Antonio,500 block of E Loop 1604,2,0,N/A,
91,4/1/2018,Wisconsin,Sheboygan,2300 block of N 28th St,1,0,N/A,
91,4/1/2018,Texas,Burkeville,7505 TX-63,1,0,N/A,
91,4/1/2018,New Jersey,Elizabeth,1117 Elizabeth Ave,1,0,N/A,
91,4/1/2018,Michigan,Jackson,900 block of Chittock Ave,1,2,N/A,
91,4/1/2018,Missouri,Springfield,1000 block of E Commercial St,1,0,N/A,
91,4/1/2018,Arizona,Phoenix,1540 E Jefferson St,1,2,N/A,
91,4/1/2018,Pennsylvania,Pottstown,300 block of Johnson St,1,0,N/A,
91,4/1/2018,Maryland,Salisbury,1000 block of Aspen Dr,1,0,N/A,
91,4/1/2018,Maryland,Oxon Hill,600 block of Maury Ave,1,0,N/A,
91,4/1/2018,Pennsylvania,Coatesville,4th St and Maple Ave,1,0,N/A,
91,4/1/2018,Illinois,Chicago,9200 block of S Langley Ave,1,0,N/A,
91,4/1/2018,Washington,Seattle,1st Avenue North and Republican Street,1,0,N/A,
90,3/31/2018,Mississippi,Jackson,3500 block of Fort Street,1,0,N/A,
90,3/31/2018,South Carolina,Rock Hill,199 S Cherry Rd,1,0,N/A,
90,3/31/2018,Texas,Fort Worth,1200 block of Oak Grove Rd,1,0,N/A,
90,3/31/2018,Alabama,Eclectic,340 Boswell Road,2,0,N/A,
90,3/31/2018,Alabama,Birmingham,1430 Fred L Shuttlesworth Dr,1,0,N/A,
90,3/31/2018,Nevada,Reno,Wedekind Rd,1,0,N/A,
90,3/31/2018,Nevada,Reno,1400 E Peckham Ln,1,0,N/A,
90,3/31/2018,California,Palmdale,37900 block of 47th St E,1,0,N/A,
90,3/31/2018,Pennsylvania,Duquesne,400 block of Hamilton Ave,1,0,N/A,
90,3/31/2018,New York,Brooklyn,1200 block of Flatbush Ave,1,0,N/A,
90,3/31/2018,New York,Lindenhurst,105 Sunrise Hwy,1,1,N/A,
90,3/31/2018,Virginia,St Paul,3701 Russell Creek Rd,1,0,N/A,
90,3/31/2018,Pennsylvania,Trumbauersville,N/A,1,0,N/A,
90,3/31/2018,New York,Rochester,100 block of Warren Ave,1,0,N/A,
90,3/31/2018,California,Oakland,1700 block of 23rd Ave,1,0,N/A,
90,3/31/2018,Texas,Bandera,500 block of Enchanted River,1,0,N/A,
90,3/31/2018,Louisiana,Baton Rouge,North Acadian Thruway,1,0,N/A,
90,3/31/2018,Louisiana,Natchitoches,247 Keyser Ave,1,0,N/A,
90,3/31/2018,California,Earlimart,700 block of S Oak St,1,0,N/A,
90,3/31/2018,California,Stockton,1700 block of Harbor St,2,0,N/A,
90,3/31/2018,Mississippi,Greenwood,500 block of Hope Street,1,1,N/A,
90,3/31/2018,Ohio,Cincinnati,3100 block of Ferncrest Ct,1,0,N/A,
90,3/31/2018,Arkansas,Little Rock,6420 Colonel Glenn Road,1,0,N/A,
90,3/31/2018,Texas,San Antonio,2000 block of S Zarzamora St,1,0,N/A,
90,3/31/2018,Georgia,Atlanta,2111 Faulkner Rd NE,1,0,N/A,
90,3/31/2018,Pennsylvania,Temple,4400 block of Kutztown Rd,1,0,N/A,
90,3/31/2018,Virginia,Richmond,4904 Government Rd,1,0,N/A,
90,3/31/2018,Indiana,Gary,300 block of Virginia St,1,0,N/A,
90,3/31/2018,Texas,Houston,12630 Ashford Point Dr,1,0,N/A,
90,3/31/2018,Maryland,Crisfield,26440 Silver Ln,1,1,N/A,
90,3/31/2018,Oklahoma,Guthrie,500 block of Walnut St,1,0,N/A,
90,3/31/2018,Florida,Tallahassee,Basin St and W Tennessee St,1,0,N/A,
90,3/31/2018,Texas,Pasadena,920 Houston Ave,1,1,N/A,
90,3/31/2018,Florida,Miami,600 block of NW Second Pl,1,0,N/A,
90,3/31/2018,Michigan,Detroit,8700 block of Michigan Ave,1,0,N/A,
90,3/31/2018,Florida,Jacksonville,7900 Block of Lakeland St,1,0,N/A,
90,3/31/2018,Missouri,Saint Louis,3100 block of California Ave,1,0,N/A,
90,3/31/2018,Michigan,Flat Rock,24000 block of Chinook Ct,2,0,N/A,
90,3/31/2018,Florida,Fort Pierce,2100 block of Ave N,1,0,N/A,
90,3/31/2018,Florida,Altamonte Springs,500 block of Georgia Ave,1,0,N/A,
90,3/31/2018,Florida,Miami,NW 65th St and NW 13th Ct,1,0,N/A,
90,3/31/2018,Maryland,Baltimore,2600 block of Loyola Southway,2,0,N/A,
90,3/31/2018,Florida,West Palm Beach,Webster Ave and Pilgrim Rd,1,0,N/A,
90,3/31/2018,Michigan,Detroit,8000 Block of Rosemont Ave,2,0,N/A,
90,3/31/2018,District of Columbia,Washington,700 block of Congress St SE,1,0,N/A,
90,3/31/2018,Ohio,Cleveland,Valley Rd and W 20th St,1,0,N/A,
90,3/31/2018,New Jersey,Paterson,58 Ellison St,1,0,N/A,
90,3/31/2018,California,Los Angeles,1600 block of Florence Avenue,1,0,N/A,
90,3/31/2018,Texas,El Paso,8507 Alameda Ave,1,0,N/A,
90,3/31/2018,Maine,Norridgewock,434 Skowhegan Rd,2,0,N/A,
90,3/31/2018,Massachusetts,Boston,130 Evans St,1,0,N/A,
90,3/31/2018,Pennsylvania,Philadelphia,24th St and Lehigh Ave,1,0,N/A,
89,3/30/2018,Pennsylvania,Croydon,Sycamore Ave,1,1,N/A,
89,3/30/2018,Kansas,Wichita,2550 S Oliver St,1,0,N/A,
89,3/30/2018,Mississippi,Meridian,107 71st Pl,1,0,N/A,
89,3/30/2018,New York,Bronx,Freeman St,1,0,N/A,
89,3/30/2018,Missouri,Chaffee (Allenville),N/A,1,0,N/A,
89,3/30/2018,Alabama,Mobile,6550 Zeigler Blvd,1,0,N/A,
89,3/30/2018,Colorado,Wheat Ridge,10700 block of W 46th Ave,1,0,N/A,
89,3/30/2018,Missouri,Kansas City,2000 block of E 30th St,1,0,N/A,
89,3/30/2018,Indiana,Indianapolis,3000 block of E 35th St,1,0,N/A,
89,3/30/2018,Louisiana,New Iberia,Ambassador W Lemelle Dr and Hopkins St,1,0,N/A,
89,3/30/2018,Tennessee,Clarksville,Wilma Rudolph Blvd,1,0,N/A,
89,3/30/2018,Colorado,Canon City,4218 County Road 3A,2,0,N/A,
89,3/30/2018,Alabama,Birmingham,3725 27th St N,1,0,N/A,
89,3/30/2018,Indiana,Indianapolis,2500 block of E 34th St,1,0,N/A,
89,3/30/2018,Texas,Dallas,1180 N Masters Dr,1,0,N/A,
89,3/30/2018,Georgia,Stone Mountain,1100 block of Sheppard Pl,1,0,N/A,
89,3/30/2018,California,Atwater,2655 Atwater Blvd,1,0,N/A,
89,3/30/2018,Louisiana,Shreveport,2000 Grimmett Dr,1,0,N/A,
89,3/30/2018,North Carolina,Maxton,10700 Patterson Rd,1,1,N/A,
89,3/30/2018,Pennsylvania,Philadelphia,200 block of N Ruby St,1,0,N/A,
89,3/30/2018,Michigan,Otter Lake,9884 Boucher Rd,2,0,N/A,
89,3/30/2018,Wisconsin,Milwaukee,N 20th St and W Burleigh St,1,0,N/A,
89,3/30/2018,Georgia,Stone Mountain,4000 block of Wyndam Dr,1,0,N/A,
89,3/30/2018,Georgia,Savannah,Harry S Truman Pkwy and Wheaton Street,1,0,N/A,
89,3/30/2018,North Carolina,Winston Salem (Winston-salem),2200 block of Bowen Blvd,1,0,N/A,
89,3/30/2018,Michigan,Flint,3200 block of S Dort Hwy,1,0,N/A,
89,3/30/2018,Nevada,Henderson,4036 E Sunset Rd,1,2,N/A,
89,3/30/2018,Michigan,Wyoming,4100 SW Cylde Park Ave,1,0,N/A,
89,3/30/2018,Indiana,Gary,1200 block of W 16th Ave,1,0,N/A,
89,3/30/2018,Pennsylvania,York Haven,800 Pleasant Dr,1,0,N/A,
89,3/30/2018,Florida,Miami,8926 NW 22nd Ave,1,1,N/A,
89,3/30/2018,Florida,Eustis,Glover St and Orange Ave,1,0,N/A,
89,3/30/2018,Indiana,Indianapolis (Lawrence),4700 block of Longworth Ave,1,0,N/A,
89,3/30/2018,California,Sacramento,6200 block of Riverside Blvd,2,0,N/A,
89,3/30/2018,Alabama,Opelika,100 block of Chester Avenue,1,0,N/A,
89,3/30/2018,Georgia,Atlanta,900 block of Mayson Turner Road,2,0,N/A,
89,3/30/2018,California,Coarsegold,Little John Dr,1,1,N/A,
89,3/30/2018,Massachusetts,Boston,Wayland St,1,0,N/A,
88,3/29/2018,Pennsylvania,Lebanon,300 block of N 5th St,1,0,N/A,
88,3/29/2018,Texas,Houston,N/A,1,0,N/A,
88,3/29/2018,New Mexico,Albuquerque,9201 Central Ave NW,1,0,N/A,
88,3/29/2018,Texas,Plano,7401 Alma Dr,1,3,N/A,
88,3/29/2018,Missouri,Florissant,1415 East Duchesne,3,0,N/A,
88,3/29/2018,Georgia,Atlanta (College Park),Crystal Lake Rd,1,0,N/A,
88,3/29/2018,Illinois,Springfield,1000 Henrietta St,1,1,N/A,
88,3/29/2018,Illinois,Chicago,4000 block of W Van Buren St,2,0,N/A,
88,3/29/2018,Mississippi,Crystal Springs,120 Thomas Cir,1,2,N/A,
88,3/29/2018,New Jersey,Newark,100 block of Vassar Ave,1,0,N/A,
88,3/29/2018,Alabama,Gadsden,Phyllis Dr,1,0,N/A,
88,3/29/2018,California,Palmdale,5900 block of Avenue T,1,0,N/A,
88,3/29/2018,Nevada,Las Vegas,2000 Paradise Rd,1,0,N/A,
88,3/29/2018,Texas,Pasadena,400 block of Southmore Ave,1,0,N/A,
88,3/29/2018,Illinois,Zion,3000 block of Ezekiel Ave,1,0,N/A,
88,3/29/2018,North Carolina,Charlotte,8152 S Tryon Street,1,0,N/A,
88,3/29/2018,California,Santa Rosa,2300 block of Lemur St,1,1,N/A,
88,3/29/2018,Indiana,Indianapolis,3500 block of N Wittfield St,1,1,N/A,
88,3/29/2018,Kentucky,Hopkinsville,Paulette Ct,1,0,N/A,
88,3/29/2018,Georgia,Macon,2800 block of Elpis St,1,0,N/A,
88,3/29/2018,Michigan,Inkster,255 Cherry Valley Dr,1,0,N/A,
88,3/29/2018,Texas,Arlington,1200 block of E Lamar Blvd,2,0,N/A,
88,3/29/2018,Tennessee,Memphis,1127 Springdale,1,0,N/A,
88,3/29/2018,Nevada,Las Vegas,2500 block of Daley St,1,0,N/A,
88,3/29/2018,Florida,Miami,600 NW 10th St,1,1,N/A,
88,3/29/2018,Iowa,Columbus Junction,18000 Co Rd X17,1,0,N/A,
88,3/29/2018,Texas,San Antonio,S Foster Rd,1,0,N/A,
88,3/29/2018,Utah,Salt Lake City (Murray),4263 Jummer Way,2,0,N/A,
88,3/29/2018,Texas,Adkins,11070 US-87,1,0,N/A,
87,3/28/2018,Washington,Seattle (Burien),Ambaum Blvd SW and SW 139th St,2,0,N/A,
87,3/28/2018,Texas,Dallas,9089 Vantage Point Dr,1,0,N/A,
87,3/28/2018,Alabama,Birmingham,2700 block of 11th Ave S,1,0,N/A,
87,3/28/2018,Georgia,Decatur,4421 Glenwood Rd,1,0,N/A,
87,3/28/2018,South Carolina,Columbia,I-26,1,0,N/A,
87,3/28/2018,Michigan,Detroit,20200 block of Schoenherr St,2,0,N/A,
87,3/28/2018,Georgia,Riverdale,300 block of Ridge Trail,2,0,N/A,
87,3/28/2018,Texas,Texarkana,4200 block of Findley St,1,0,N/A,
87,3/28/2018,California,Olivehurst,4217 Arboga Rd,2,0,N/A,
87,3/28/2018,Maryland,Upper Marlboro (Largo),600 block of Harry S Truman Dr,1,0,N/A,
87,3/28/2018,Kentucky,Elizabethtown,384 W A Jenkinds Rd,2,0,N/A,
87,3/28/2018,Tennessee,Hermitage,1104 Richard Lee Cir,1,0,N/A,
87,3/28/2018,Pennsylvania,Allentown,1091 Mill Creek Rd,1,0,N/A,
87,3/28/2018,Ohio,Toledo,4659 Airport Hwy,1,0,N/A,
87,3/28/2018,South Carolina,Walterboro,426 Savage Street,1,2,N/A,
87,3/28/2018,Florida,Tampa,400 block of W Park Ave,1,0,N/A,
87,3/28/2018,Alabama,Birmingham,1800 block of Francis Ave SW,1,0,N/A,
87,3/28/2018,Alabama,Sylacauga,Gene E. Steward Boulevard,1,0,N/A,
87,3/28/2018,Ohio,Columbus,1524 E 26th Ave,1,0,N/A,
87,3/28/2018,Texas,Fabens,300 block of NE H Avenue,2,0,N/A,
87,3/28/2018,Missouri,Cape Girardeau,507 Cape Meadows Cir,2,0,N/A,
87,3/28/2018,Maryland,Pikesville,4600 block of Debilen Circle,2,0,N/A,
87,3/28/2018,Pennsylvania,Canonsburg,1400 block of Main St,2,0,N/A,
87,3/28/2018,Tennessee,Memphis,5922 Pecan Trace,1,0,N/A,
87,3/28/2018,Florida,Vero Beach,2400 block of 43rd St,1,0,N/A,
87,3/28/2018,Indiana,Terre Haute,Golf Bag Ln,1,0,N/A,
87,3/28/2018,Oklahoma,Stillwater,1300 block of N Boomer Rd,1,0,N/A,
87,3/28/2018,Missouri,Saint Louis,4700 block of St. Louis Ave,1,0,N/A,
87,3/28/2018,Texas,Dallas,1245 Serenade Ln,1,0,N/A,
87,3/28/2018,Maryland,Baltimore,1700 block of N Payson St,1,0,N/A,
87,3/28/2018,New Mexico,Albuquerque,2701 Carlisle Blvd NE,1,0,N/A,
87,3/28/2018,New Jersey,Newark,Chancellor Ave and Wainwright St,1,0,N/A,
87,3/28/2018,Tennessee,Memphis,Cognac Cove and Bordeaux Ln,1,1,N/A,
87,3/28/2018,Arizona,Surprise,Bell Rd and El Mirage Rd,1,0,N/A,
87,3/28/2018,Texas,Houston,6800 block of Martin Luther King Blvd,1,0,N/A,
87,3/28/2018,Massachusetts,Springfield,67 Knox St,1,1,N/A,
86,3/27/2018,North Carolina,Sanford,414 Goldsboro Ave,1,1,N/A,
86,3/27/2018,Oklahoma,Hartshorne,North 6th Street and Cherokee Avenue,1,0,N/A,
86,3/27/2018,South Carolina,Union,Glendale Rd,1,0,N/A,
86,3/27/2018,California,National City,101 N Highland Ave Ste A,1,0,N/A,
86,3/27/2018,Florida,Gulf Breeze,2000 block of Bright Water Dr,1,0,N/A,
86,3/27/2018,Arizona,Phoenix,29th Ave and Roosevelt St,1,0,N/A,
86,3/27/2018,Kansas,Dickinson (county),I-70,1,0,N/A,
86,3/27/2018,Arkansas,Little Rock,2100 block of Tyler Street,1,0,N/A,
86,3/27/2018,Colorado,Thornton,4600 block of 106th Dr,1,0,N/A,
86,3/27/2018,Tennessee,Harrison,12896 Eldridge Rd,2,0,N/A,
86,3/27/2018,Florida,Miami Gardens,NW 32nd Ave and 208th Terrace,1,0,N/A,
86,3/27/2018,Alabama,Montgomery,100 block of Kiwanis St,1,0,N/A,
86,3/27/2018,Missouri,Springfield,Chase and Franklin,1,0,N/A,
86,3/27/2018,Arizona,Tucson,N/A,1,0,N/A,
86,3/27/2018,Idaho,Nampa,7500 block of Edgebrook Dr,1,0,N/A,
86,3/27/2018,Georgia,Fairburn,3900 block of Cascade Palmetto Hwy,1,0,N/A,
85,3/26/2018,Washington,Eatonville,30900 block of E Webster Rd,1,0,N/A,
85,3/26/2018,North Carolina,Elizabeth City,US 17 Bypass,1,0,N/A,
85,3/26/2018,North Carolina,Mooresboro,500 block of Cliffside St,1,0,N/A,
85,3/26/2018,North Carolina,Greensboro,4411 Baker Ave,1,0,N/A,
85,3/26/2018,Illinois,Georgetown,700 block of Mill Rd,1,1,N/A,
85,3/26/2018,Virginia,Big Stone Gap,US 23,1,0,N/A,
85,3/26/2018,Florida,Jacksonville,Mohawk St and Plymouth St,1,0,N/A,
85,3/26/2018,Tennessee,Nashville,1100 County Hospital Rd,1,0,N/A,
85,3/26/2018,Washington,Puyallup,17300 block of 97th Avenue Court E,1,0,N/A,
85,3/26/2018,Virginia,Portsmouth,60 block of Carver Cir,1,0,N/A,
85,3/26/2018,Indiana,Bloomington,548 S Basswood Dr,1,1,N/A,
85,3/26/2018,Louisiana,Baton Rouge,8282 Airline Hwy,1,0,N/A,
85,3/26/2018,Colorado,Grand Junction,Ridge Dr and 28 Rd,1,0,N/A,
85,3/26/2018,Nevada,Las Vegas,101 Sacramento Drive,1,1,N/A,
85,3/26/2018,Texas,Cypress,Cypress Mill Park,2,1,N/A,
85,3/26/2018,North Carolina,Salisbury,Dulin Ave,1,0,N/A,
85,3/26/2018,Indiana,Plainfield,2727 Bluewood Way,2,0,N/A,
85,3/26/2018,Texas,Hewitt,1108 Steamboat Dr,2,0,N/A,
85,3/26/2018,Michigan,Lansing,3750 W Saginaw St,2,0,N/A,
85,3/26/2018,North Carolina,Franklin,Jack Cabe Rd,2,0,N/A,
85,3/26/2018,Alabama,Pine Hill,N/A,1,0,N/A,
85,3/26/2018,Nevada,Las Vegas,3650 S Stober Blvd,1,1,N/A,
85,3/26/2018,Wisconsin,Milwaukee,9800 block of W Carmen Ave,1,0,N/A,
85,3/26/2018,Nebraska,Lincoln,Cooper Ave and S 47th St,1,0,N/A,
85,3/26/2018,Pennsylvania,Pittsburgh,3200 block of Ward St,1,0,N/A,
85,3/26/2018,Louisiana,New Orleans,Acadiana Pl,1,1,N/A,
84,3/25/2018,Nevada,Las Vegas,3885 Blue Diamond Rd,1,0,N/A,
84,3/25/2018,Texas,Dallas,11100 block of Cotillion Dr,1,0,N/A,
84,3/25/2018,Tennessee,Clarksville,2191 Memorial Dr,1,0,N/A,
84,3/25/2018,Texas,San Antonio,Denver Blvd and Cherry St,1,0,N/A,
84,3/25/2018,Alaska,Barrow (Utqiagvik),N/A,1,0,N/A,
84,3/25/2018,Missouri,Saint Joseph,2400 block of Lafayette St,1,0,N/A,
84,3/25/2018,Ohio,Toledo,800 block of Vinton St,1,0,N/A,
84,3/25/2018,Kentucky,Lexington,641 Maxwelton Court,1,0,N/A,
84,3/25/2018,South Carolina,Aiken,Jefferson Davis Hwy and SC 191,1,1,N/A,
